filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info 
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,588,4,67,[588],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,595,8,48,[595],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,596,8,71,[596],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,601,8,48,[601],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,602,8,71,[602],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,607,8,48,[607],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,608,8,75,[608],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,624,4,46,[624],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,638,4,54,[638],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,658,4,50,[658],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,672,4,65,[672],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,673,4,65,[673],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,677,4,58,[677],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,681,4,58,[681],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,709,4,35,[709],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,723,4,38,[723],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,724,4,66,[724],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,740,4,28,[740],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,741,4,49,[741],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,758,4,28,[758],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,759,4,49,[759],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,767,4,38,[767],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,768,4,39,[768],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,785,4,38,[785],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,786,4,39,[786],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,810,4,58,[810],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,811,4,60,[811],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,823,4,37,[823],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,842,4,5,"[842, 843, 844, 845, 846, 847, 848]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,862,4,40,[862],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,863,4,54,[863],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,864,4,72,[864],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,877,4,40,[877],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,895,4,45,[895],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,927,4,40,[927],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,928,4,46,[928],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,929,4,37,[929],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,930,4,62,[930],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,947,4,40,[947],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,948,4,43,[948],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,949,4,62,[949],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,967,4,17,[967],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,986,4,21,[986],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1001,4,52,[1001],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1002,4,44,[1002],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1016,4,40,[1016],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1017,4,43,[1017],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1018,4,56,[1018],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1029,4,44,[1029],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1030,4,70,[1030],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1041,4,44,[1041],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1042,4,70,[1042],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1048,4,28,[1048],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_app.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1049,4,32,[1049],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
